Case ID,Activity,Timestamp,Resource,issue_sentiment,issue_emotion,issue_user_type,pr_user_type,issue_labels
551348392,PR Created,2020-01-17 10:59:36+00:00,gijsroge,0.6369,neutral,User,User,"feature,v5,no-backport-to-v4"
551348392,Issue Closed,2020-10-30 04:07:36+00:00,gijsroge,0.6369,neutral,User,User,"feature,v5,no-backport-to-v4"
551348392,PR Closed,2020-10-30 04:07:36+00:00,gijsroge,0.6369,neutral,User,User,"feature,v5,no-backport-to-v4"
551348392,Issue Updated,2020-11-05 20:49:47+00:00,gijsroge,0.6369,neutral,User,User,"feature,v5,no-backport-to-v4"
551348392,PR Updated,2020-11-05 20:49:47+00:00,gijsroge,0.6369,neutral,User,User,"feature,v5,no-backport-to-v4"
551376737,Issue Created,2020-01-17 12:01:49+00:00,memic84,0.0,neutral,User,User,"docs,v5"
551376737,PR Created,2020-01-17 12:01:49+00:00,memic84,0.0,neutral,User,User,"docs,v5"
551376737,Issue Updated,2020-10-31 06:21:32+00:00,memic84,0.0,neutral,User,User,"docs,v5"
551376737,Issue Closed,2020-10-31 06:21:32+00:00,memic84,0.0,neutral,User,User,"docs,v5"
551376737,PR Updated,2020-10-31 06:21:32+00:00,memic84,0.0,neutral,User,User,"docs,v5"
551376737,PR Closed,2020-10-31 06:21:32+00:00,memic84,0.0,neutral,User,User,"docs,v5"
551405472,Issue Created,2020-01-17 13:07:59+00:00,JensLuyten,0.0,neutral,User,User,"css,on-hold,v5,has conflicts,no-backport-to-v4"
551405472,PR Created,2020-01-17 13:07:59+00:00,JensLuyten,0.0,neutral,User,User,"css,on-hold,v5,has conflicts,no-backport-to-v4"
551405472,Issue Updated,2020-10-30 20:42:12+00:00,JensLuyten,0.0,neutral,User,User,"css,on-hold,v5,has conflicts,no-backport-to-v4"
551405472,Issue Closed,2020-10-30 20:42:12+00:00,JensLuyten,0.0,neutral,User,User,"css,on-hold,v5,has conflicts,no-backport-to-v4"
551405472,PR Updated,2020-10-30 20:42:12+00:00,JensLuyten,0.0,neutral,User,User,"css,on-hold,v5,has conflicts,no-backport-to-v4"
551405472,PR Closed,2020-10-30 20:42:12+00:00,JensLuyten,0.0,neutral,User,User,"css,on-hold,v5,has conflicts,no-backport-to-v4"
554091465,Issue Created,2020-01-23 11:12:12+00:00,ffoodd,0.7579,surprise,User,User,"docs,accessibility,v5"
